iso3,year,terrorism,self_defense,sovereignty,humanitarian,whataboutism,procedural,historical,group,period
YUG,1979,0.0,0.0,1.492537313432836,0.0,0.0,0.24875621890547261,0.24875621890547261,Non-Aligned Movement,1970–1979
LBY,1970,0.0,0.37174721189591076,0.7434944237918215,0.0,0.0,0.0,1.1152416356877324,Non-Aligned Movement,1970–1979
PER,1977,0.0,0.0,0.0,0.48661800486618007,0.0,0.0,0.0,Non-Aligned Movement,1970–1979
GTM,1970,0.0,0.0,0.0,0.0,0.0,1.7079419299743808,0.0,Non-Aligned Movement,1970–1979
JOR,1976,0.0,0.0,0.6165228113440198,0.3082614056720099,0.0,0.6165228113440198,0.6165228113440198,Non-Aligned Movement,1970–1979
JPN,1986,0.2133560913164071,0.0,0.0,0.2133560913164071,0.0,0.4267121826328142,0.4267121826328142,Western bloc,1980–1989
GRC,1987,0.7928118393234672,0.0,0.5285412262156448,0.0,0.0,1.5856236786469344,0.0,Western bloc,1980–1989
TUR,1989,1.3468013468013469,0.0,0.6734006734006734,0.8978675645342312,0.0,0.2244668911335578,0.4489337822671156,Western bloc,1980–1989
ISL,1988,0.0,0.0,0.44033465433729635,0.44033465433729635,0.0,0.8806693086745927,0.0,Western bloc,1980–1989
JPN,1983,0.0,0.0,0.250501002004008,0.501002004008016,0.0,0.751503006012024,0.250501002004008,Western bloc,1980–1989
NZL,1989,0.18642803877703204,0.0,0.0,0.0,0.0,2.0507084265473527,0.18642803877703204,Western bloc,1980–1989
DEU,1983,0.0,0.0,0.3965107057890563,0.13217023526301877,0.0,0.3965107057890563,0.26434047052603754,Western bloc,1980–1989
NZL,1980,0.0,0.0,0.23696682464454977,0.0,0.47393364928909953,0.23696682464454977,0.0,Western bloc,1980–1989
CAN,1983,0.0,0.0,0.2571355104139882,0.2571355104139882,0.0,0.2571355104139882,0.0,Western bloc,1980–1989
GBR,1986,0.9669309611293754,0.0,0.3867723844517501,0.0,0.0,0.3867723844517501,0.19338619222587505,Western bloc,1980–1989
AUS,1980,0.0,0.0,0.0,0.6167763157894737,0.0,0.41118421052631576,1.2335526315789473,Western bloc,1980–1989
ISL,1982,0.0,0.0,0.5200208008320333,0.0,0.0,0.5200208008320333,0.0,Western bloc,1980–1989
ISL,1985,0.0,0.32,0.0,0.0,0.0,1.6,0.0,Western bloc,1980–1989
DEU,1986,0.21294718909710392,0.0,0.0,0.21294718909710392,0.0,0.21294718909710392,0.42589437819420783,Western bloc,1980–1989
NOR,1980,0.0,0.0,0.0,0.2621231979030144,0.0,1.0484927916120577,0.0,Western bloc,1980–1989
IRL,1989,0.0,0.0,0.20429009193054137,0.0,0.0,0.40858018386108275,0.0,Western bloc,1980–1989
LUX,1981,0.0,0.0,0.0,0.3095017022593624,0.0,0.3095017022593624,0.0,Western bloc,1980–1989
NLD,1982,0.0,0.0,0.0,0.2609603340292275,0.0,0.2609603340292275,0.0,Western bloc,1980–1989
PRT,1988,0.0,0.0,0.2653927813163482,0.2653927813163482,0.0,0.5307855626326964,2.3885350318471334,Western bloc,1980–1989
NZL,1981,0.31735956839098695,0.0,0.31735956839098695,0.31735956839098695,0.0,0.31735956839098695,0.0,Western bloc,1980–1989
ESP,1985,0.42087542087542085,0.0,0.21043771043771042,0.42087542087542085,0.0,0.42087542087542085,0.8417508417508417,Western bloc,1980–1989
TUR,1980,1.2664640324214793,0.0,0.0,0.25329280648429586,0.0,0.7598784194528876,0.5065856129685917,Western bloc,1980–1989
ISL,1986,0.5364806866952789,0.0,0.0,0.0,0.0,0.5364806866952789,0.5364806866952789,Western bloc,1980–1989
ITA,1982,0.0,0.0,0.19293845263360987,0.19293845263360987,0.0,0.5788153579008296,0.19293845263360987,Western bloc,1980–1989
IRL,1986,1.529571719918423,0.0,0.1699524133242692,0.0,0.0,0.1699524133242692,0.5098572399728076,Western bloc,1980–1989
DDR,1980,0.29205607476635514,0.0,0.5841121495327103,0.0,0.0,0.5841121495327103,0.8761682242990654,Soviet/Eastern bloc,1980–1989
YMD,1983,0.0,0.0,2.9403902699812883,0.0,0.0,0.2673082063619353,0.0,Soviet/Eastern bloc,1980–1989
UKR,1981,0.8954555630176853,0.0,0.4477277815088426,0.0,0.0,0.2238638907544213,0.4477277815088426,Soviet/Eastern bloc,1980–1989
ROU,1980,0.0,0.0,1.7734426956328972,0.0,0.0,0.8867213478164486,0.22168033695411216,Soviet/Eastern bloc,1980–1989
UKR,1983,0.0,0.0,0.6883891693437356,0.0,0.0,0.2294630564479119,0.0,Soviet/Eastern bloc,1980–1989
UKR,1989,0.0,0.0,0.0,0.5206977349648529,0.5206977349648529,1.8224420723769852,0.26034886748242647,Soviet/Eastern bloc,1980–1989
CSK,1980,0.0,0.0,1.649620587264929,0.32992411745298583,0.0,0.32992411745298583,0.6598482349059717,Soviet/Eastern bloc,1980–1989
CSK,1985,0.20296326364927947,0.0,0.40592652729855894,0.40592652729855894,0.0,0.0,0.20296326364927947,Soviet/Eastern bloc,1980–1989
BGR,1980,0.0,0.0,1.3301409949454641,0.0,0.0,0.26602819898909286,0.26602819898909286,Soviet/Eastern bloc,1980–1989
CUB,1980,0.6637902422834384,0.0,1.659475605708596,0.6637902422834384,0.0,0.6637902422834384,0.9956853634251577,Soviet/Eastern bloc,1980–1989
ROU,1982,0.0,0.0,1.4057283429977157,0.17571604287471446,0.0,0.5271481286241434,0.0,Soviet/Eastern bloc,1980–1989
VNM,1982,0.0,0.0,1.5028554253080855,0.9017132551848511,0.0,0.0,0.0,Soviet/Eastern bloc,1980–1989
BGR,1981,0.6283380458686774,0.0,1.2566760917373547,0.0,0.0,0.3141690229343387,0.0,Soviet/Eastern bloc,1980–1989
DDR,1989,0.3253090435914119,0.0,0.3253090435914119,0.3253090435914119,0.0,1.3012361743656475,0.3253090435914119,Soviet/Eastern bloc,1980–1989
BGR,1989,1.3481631277384565,0.0,0.3370407819346141,1.0111223458038423,0.0,0.0,0.6740815638692282,Soviet/Eastern bloc,1980–1989
ALB,1983,0.0,0.0,1.3709898546750754,0.2741979709350151,0.0,0.0,0.0,Soviet/Eastern bloc,1980–1989
BLR,1982,0.0,0.0,1.2242899118511263,0.24485798237022527,0.0,0.24485798237022527,0.24485798237022527,Soviet/Eastern bloc,1980–1989
ROU,1981,0.0,0.0,1.1558466576767483,0.0,0.0,0.38528221922558276,0.0,Soviet/Eastern bloc,1980–1989
DDR,1985,0.33500837520938026,0.0,1.6750418760469012,0.0,0.0,0.6700167504187605,0.0,Soviet/Eastern bloc,1980–1989
BLR,1985,0.21810250817884405,0.0,0.6543075245365322,0.0,0.21810250817884405,2.6172300981461287,0.4362050163576881,Soviet/Eastern bloc,1980–1989
DDR,1982,0.24515812699190975,0.0,0.4903162539838195,0.24515812699190975,0.0,0.7354743809757294,0.0,Soviet/Eastern bloc,1980–1989
BGR,1988,0.0,0.0,0.0,1.3656538067599864,0.0,0.3414134516899966,0.3414134516899966,Soviet/Eastern bloc,1980–1989
BGR,1987,0.27901785714285715,0.0,0.27901785714285715,1.3950892857142858,0.0,0.0,0.0,Soviet/Eastern bloc,1980–1989
VNM,1985,0.40404040404040403,0.0,2.0202020202020203,0.40404040404040403,0.0,0.8080808080808081,0.0,Soviet/Eastern bloc,1980–1989
VNM,1983,0.0,0.0,1.3573125212080082,0.33932813030200204,0.0,0.0,0.848320325755005,Soviet/Eastern bloc,1980–1989
MEX,1981,0.0,0.0,0.5216484089723527,0.0,0.0,0.0,0.0,Non-Aligned Movement,1980–1989
HND,1987,0.2824060999717594,0.0,0.5648121999435188,0.5648121999435188,0.0,1.4120304998587971,0.0,Non-Aligned Movement,1980–1989
BHR,1987,0.0,0.0,0.5448106782892945,0.0,0.0,1.6344320348678834,0.0,Non-Aligned Movement,1980–1989
MLI,1986,0.0,0.0,0.9203865623561897,0.0,0.0,0.4601932811780948,0.0,Non-Aligned Movement,1980–1989
MOZ,1985,0.5592841163310962,0.18642803877703204,1.1185682326621924,0.18642803877703204,0.0,0.18642803877703204,0.7457121551081282,Non-Aligned Movement,1980–1989
ARE,1985,0.3367003367003367,0.0,1.0101010101010102,0.3367003367003367,0.0,0.6734006734006734,0.3367003367003367,Non-Aligned Movement,1980–1989
BDI,1982,0.0,0.0,1.4196479273140261,0.0,0.0,0.0,1.135718341851221,Non-Aligned Movement,1980–1989
SWZ,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1980–1989
TGO,1985,0.0,0.0,0.6331785563528914,0.4221190375685943,0.0,0.21105951878429716,0.4221190375685943,Non-Aligned Movement,1980–1989
CYP,1982,0.20824656393169513,0.20824656393169513,0.6247396917950855,0.20824656393169513,0.0,0.41649312786339027,0.20824656393169513,Non-Aligned Movement,1980–1989
CRI,1986,0.6914035492048859,0.0,0.6914035492048859,0.0,0.0,0.23046784973496195,0.23046784973496195,Non-Aligned Movement,1980–1989
GTM,1989,0.25523226135783567,0.0,0.25523226135783567,0.5104645227156713,0.0,0.25523226135783567,0.0,Non-Aligned Movement,1980–1989
SEN,1989,0.0,0.0,0.0,0.2300966405890474,0.0,0.9203865623561897,0.0,Non-Aligned Movement,1980–1989
QAT,1987,2.767017155506364,0.0,0.5534034311012728,0.5534034311012728,0.0,1.1068068622025455,0.5534034311012728,Non-Aligned Movement,1980–1989
BGD,1980,0.0,0.0,1.1737089201877935,0.0,0.0,1.9561815336463224,0.0,Non-Aligned Movement,1980–1989
SDN,1989,0.333000333000333,0.0,0.666000666000666,0.333000333000333,0.0,0.333000333000333,0.0,Non-Aligned Movement,1980–1989
IND,1986,0.8438818565400844,0.0,0.8438818565400844,0.0,0.0,1.1251758087201125,0.0,Non-Aligned Movement,1980–1989
MEX,1984,0.0,0.0,1.3669205233352861,0.3905487209529389,0.0,0.5858230814294083,0.5858230814294083,Non-Aligned Movement,1980–1989
COL,1989,2.638522427440633,0.0,0.8795074758135445,0.0,0.0,0.0,0.2931691586045148,Non-Aligned Movement,1980–1989
GHA,1989,0.0,0.0,0.9517766497461929,0.0,0.0,0.0,0.0,Non-Aligned Movement,1980–1989
BRN,1988,0.0,0.0,0.0,0.0,0.0,0.8517887563884157,0.0,Non-Aligned Movement,1980–1989
BFA,1989,0.0,0.0,1.294777729823047,0.0,0.0,0.0,0.0,Non-Aligned Movement,1980–1989
VEN,1980,0.23153507756425099,0.0,0.9261403102570039,0.0,0.0,0.6946052326927529,0.6946052326927529,Non-Aligned Movement,1980–1989
GHA,1988,0.0,0.0,0.32092426187419765,0.0,0.0,0.32092426187419765,0.32092426187419765,Non-Aligned Movement,1980–1989
LKA,1987,2.664890073284477,0.0,0.0,0.0,0.0,0.3331112591605596,0.0,Non-Aligned Movement,1980–1989
AND,1997,0.0,0.0,0.0,2.1459227467811157,0.0,0.0,1.4306151645207439,Western bloc,1990–2001
NLD,1990,0.2649708532061473,0.0,0.2649708532061473,0.0,0.0,1.3248542660307365,0.0,Western bloc,1990–2001
TUR,1990,1.7123287671232876,0.0,0.0,0.0,0.0,0.0,0.3424657534246575,Western bloc,1990–2001
ISR,1998,6.311360448807854,0.0,0.0,0.3506311360448808,0.0,0.0,0.0,Western bloc,1990–2001
ITA,1998,0.8865248226950354,0.0,0.4432624113475177,0.0,0.0,0.0,0.0,Western bloc,1990–2001
USA,1996,5.1986632008911995,0.0,0.0,0.0,0.0,0.37133308577794283,0.0,Western bloc,1990–2001
NOR,2000,0.0,0.0,0.0,3.2336297493936943,0.0,0.0,0.0,Western bloc,1990–2001
LIE,1993,0.0,0.0,0.0,0.9237875288683602,0.0,0.0,0.4618937644341801,Western bloc,1990–2001
ISR,2000,0.0,0.0,0.0,0.7468259895444362,0.0,0.0,1.8670649738610905,Western bloc,1990–2001
MCO,1993,0.0,0.0,1.1507479861910241,0.0,0.0,1.1507479861910241,0.0,Western bloc,1990–2001
ISL,1993,0.0,0.0,0.0,0.0,0.0,0.6169031462060457,0.30845157310302285,Western bloc,1990–2001
NOR,1992,0.0,0.0,0.0,1.3531799729364007,0.0,0.4510599909788002,0.0,Western bloc,1990–2001
CAN,2001,9.49667616334283,0.0,0.0,1.4245014245014245,0.0,0.47483380816714155,0.0,Western bloc,1990–2001
CAN,1990,0.23957834211787254,0.0,0.23957834211787254,0.23957834211787254,0.0,0.7187350263536176,0.0,Western bloc,1990–2001
ESP,1994,0.0,0.0,0.31857279388340237,1.2742911755336095,0.0,0.6371455877668047,0.6371455877668047,Western bloc,1990–2001
SWE,1993,0.0,0.0,0.0,1.827485380116959,0.0,0.36549707602339176,0.0,Western bloc,1990–2001
AUT,1991,0.0,0.0,0.7515971439308531,0.7515971439308531,0.0,0.0,0.0,Western bloc,1990–2001
LUX,1995,0.3795066413662239,0.0,0.0,0.7590132827324478,0.0,0.0,0.0,Western bloc,1990–2001
FIN,1998,3.919007184846506,0.0,0.0,2.612671456564337,0.0,0.6531678641410843,0.0,Western bloc,1990–2001
DNK,1992,0.0,0.0,0.5795421616922631,3.477252970153579,0.0,0.8693132425383947,0.0,Western bloc,1990–2001
ITA,1990,0.0,0.0,0.0,0.0,0.0,0.7100591715976331,0.23668639053254437,Western bloc,1990–2001
AUS,1996,0.0,0.0,0.0,0.0,0.0,0.2592688618096966,0.0,Western bloc,1990–2001
GRC,1996,0.26226068712300027,0.0,1.049042748492001,0.0,0.0,2.098085496984002,0.0,Western bloc,1990–2001
AUT,1999,0.0,0.0,0.0,0.6209251785159888,0.0,0.0,0.0,Western bloc,1990–2001
AUS,1995,0.0,0.0,0.0,0.0,0.0,0.7632131272657889,0.7632131272657889,Western bloc,1990–2001
BLR,1993,0.0,0.0,0.0,0.0,0.0,0.23337222870478413,1.4002333722287048,Soviet/Eastern bloc,1990–2001
ROU,1991,0.0,0.0,0.5920663114268797,0.0,1.7761989342806395,0.8880994671403197,0.29603315571343986,Soviet/Eastern bloc,1990–2001
BLR,1998,0.3935458480913026,0.0,2.3612750885478158,0.3935458480913026,0.0,2.7548209366391188,0.0,Soviet/Eastern bloc,1990–2001
AZE,1994,0.0,0.0,1.5641293013555788,1.3034410844629822,0.0,2.346193952033368,0.7820646506777894,Soviet/Eastern bloc,1990–2001
HRV,1992,0.0,0.0,1.6416510318949344,0.7035647279549718,0.0,1.1726078799249533,1.876172607879925,Soviet/Eastern bloc,1990–2001
KAZ,1997,0.49677098857426727,0.0,0.0,0.49677098857426727,0.0,0.9935419771485345,0.0,Soviet/Eastern bloc,1990–2001
ALB,1990,0.0,0.0,0.8700696055684455,0.2900232018561485,0.0,0.2900232018561485,1.160092807424594,Soviet/Eastern bloc,1990–2001
SVK,2001,9.578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,Soviet/Eastern bloc,1990–2001
TKM,2000,0.0,0.0,0.0,0.5847953216374269,0.0,0.5847953216374269,0.5847953216374269,Soviet/Eastern bloc,1990–2001
ALB,1998,0.7249003262051468,0.0,0.0,1.4498006524102935,0.0,1.0873504893077202,0.0,Soviet/Eastern bloc,1990–2001
BGR,2001,5.1020408163265305,0.0,1.0204081632653061,0.0,0.0,1.0204081632653061,0.0,Soviet/Eastern bloc,1990–2001
HUN,1997,0.544069640914037,0.0,0.0,1.088139281828074,0.0,0.544069640914037,0.0,Soviet/Eastern bloc,1990–2001
ALB,1993,0.0,0.0,0.0,0.962772785622593,0.0,0.0,0.0,Soviet/Eastern bloc,1990–2001
LVA,1997,0.0,0.0,0.0,0.0,0.0,0.5497526113249038,0.0,Soviet/Eastern bloc,1990–2001
TJK,1999,2.9895366218236172,0.0,0.0,0.7473841554559043,0.0,0.0,0.0,Soviet/Eastern bloc,1990–2001
TKM,1998,1.544799176107106,0.0,0.0,0.0,0.0,0.5149330587023687,0.5149330587023687,Soviet/Eastern bloc,1990–2001
POL,1992,0.0,0.0,0.38476337052712584,1.1542901115813775,0.0,1.1542901115813775,0.0,Soviet/Eastern bloc,1990–2001
LTU,1996,1.0282776349614395,0.0,0.0,1.5424164524421595,0.0,0.5141388174807198,0.0,Soviet/Eastern bloc,1990–2001
AZE,1999,1.6736401673640167,0.0,1.6736401673640167,3.3472803347280333,0.0,1.2552301255230125,0.0,Soviet/Eastern bloc,1990–2001
MNG,2001,6.647278770253427,0.0,0.0,0.0,0.0,0.0,0.0,Soviet/Eastern bloc,1990–2001
CZE,2000,0.0,0.0,0.9718172983479105,0.32393909944930355,0.0,0.9718172983479105,0.0,Soviet/Eastern bloc,1990–2001
RUS,1999,3.1174229303775545,0.0,0.3463803255975061,1.7319016279875303,0.0,1.7319016279875303,0.0,Soviet/Eastern bloc,1990–2001
KGZ,1992,0.0,0.0,0.0,2.05761316872428,0.0,1.02880658436214,0.0,Soviet/Eastern bloc,1990–2001
LTU,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soviet/Eastern bloc,1990–2001
CUB,2000,0.4374453193350831,0.0,0.4374453193350831,0.4374453193350831,0.4374453193350831,0.0,0.4374453193350831,Soviet/Eastern bloc,1990–2001
PER,1994,2.5284450063211126,0.0,0.0,0.0,0.0,0.6321112515802781,0.0,Non-Aligned Movement,1990–2001
IDN,1992,0.0,0.0,0.7363770250368188,0.0,0.0,0.0,1.4727540500736376,Non-Aligned Movement,1990–2001
SGP,1996,0.0,0.0,0.2892681515765114,0.0,0.2892681515765114,0.0,0.5785363031530228,Non-Aligned Movement,1990–2001
BLZ,1991,0.0,0.0,1.1890606420927465,0.0,0.0,0.7927070947284979,0.0,Non-Aligned Movement,1990–2001
NRU,2000,0.0,0.0,0.0,0.32310177705977383,0.0,0.32310177705977383,0.32310177705977383,Non-Aligned Movement,1990–2001
AFG,1991,0.0,0.0,0.4610419548178884,0.2305209774089442,0.0,0.9220839096357768,0.0,Non-Aligned Movement,1990–2001
IRN,1993,0.22805017103762829,0.22805017103762829,0.6841505131128849,0.6841505131128849,0.45610034207525657,0.9122006841505131,0.9122006841505131,Non-Aligned Movement,1990–2001
DJI,1995,0.0,0.0,0.3008423586040915,1.5042117930204573,0.0,0.3008423586040915,0.0,Non-Aligned Movement,1990–2001
NPL,1999,0.0,0.0,0.0,0.0,0.0,0.4448398576512455,0.4448398576512455,Non-Aligned Movement,1990–2001
CMR,1998,0.3270111183780249,0.0,0.3270111183780249,0.9810333551340745,0.0,0.3270111183780249,0.3270111183780249,Non-Aligned Movement,1990–2001
COG,1994,0.0,0.0,0.0,0.6749915626054674,0.0,0.3374957813027337,0.0,Non-Aligned Movement,1990–2001
BFA,1990,0.0,0.0,0.37271710771524413,0.37271710771524413,0.0,0.37271710771524413,0.0,Non-Aligned Movement,1990–2001
NPL,1995,0.3537318712415989,0.0,0.0,0.7074637424831978,0.0,0.3537318712415989,0.3537318712415989,Non-Aligned Movement,1990–2001
BRA,2000,0.0,0.0,0.0,0.41562759767248547,0.0,0.0,0.41562759767248547,Non-Aligned Movement,1990–2001
MDV,2001,6.4605445316105214,0.0,0.0,0.0,0.0,0.9229349330872173,0.46146746654360865,Non-Aligned Movement,1990–2001
YEM,1991,0.0,0.0,1.6884761502743773,0.4221190375685943,0.8442380751371886,1.2663571127057829,0.4221190375685943,Non-Aligned Movement,1990–2001
CYP,1996,0.42607584149978694,0.0,0.8521516829995739,0.42607584149978694,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
DZA,1996,1.721664275466284,0.0,0.860832137733142,0.0,0.0,0.5738880918220947,0.0,Non-Aligned Movement,1990–2001
GAB,1991,0.0,0.0,0.9592326139088729,0.0,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
MHL,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
JAM,1999,0.333889816360601,0.0,0.667779632721202,2.337228714524207,0.0,0.667779632721202,0.0,Non-Aligned Movement,1990–2001
SGP,1998,0.0,0.0,0.0,1.1554015020219526,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
BRB,1992,0.0,0.0,0.8703220191470844,0.8703220191470844,0.0,0.4351610095735422,0.4351610095735422,Non-Aligned Movement,1990–2001
HTI,1997,0.0,0.0,0.0,1.1154489682097044,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
CHL,1998,0.3676470588235294,0.0,0.3676470588235294,2.2058823529411766,0.0,0.0,0.0,Non-Aligned Movement,1990–2001
FRA,2002,2.5,0.0,0.0,0.4166666666666667,0.0,0.8333333333333334,0.4166666666666667,Western bloc,2002–2008
SMR,2004,3.1486146095717884,0.0,0.6297229219143576,1.889168765743073,0.0,1.2594458438287153,0.6297229219143576,Western bloc,2002–2008
SWE,2008,2.0,0.0,0.0,0.6666666666666666,0.0,4.0,0.0,Western bloc,2002–2008
NZL,2006,1.7064846416382253,0.0,0.0,0.0,0.0,0.0,0.0,Western bloc,2002–2008
